Processing WAV file: C:\users\akohale\desktop\tap_recordings_pcm.wav (Samplerate: 48000 Hz, Total Samples: 1438080)
--- Tap Detection Log by Frame ---
Frame Size: 192 samples
----------------------------------
Frame | Start Time (s) | Tap Detected?
 5705 |         22.820 | 0
 5706 |         22.824 | 0
 5707 |         22.828 | 0
 5708 |         22.832 | 0
 5709 |         22.836 | 0
 5710 |         22.840 | 0
 5711 |         22.844 | 0
 5712 |         22.848 | 0
 5713 |         22.852 | 0
 5714 |         22.856 | 0
 5715 |         22.860 | 0
 5716 |         22.864 | 0
 5717 |         22.868 | 0
 5718 |         22.872 | 0
 5719 |         22.876 | 0
 5720 |         22.880 | 0
 5721 |         22.884 | 0
 5722 |         22.888 | 0
 5723 |         22.892 | 0
 5724 |         22.896 | 0
 5725 |         22.900 | 0
 5726 |         22.904 | 0
 5727 |         22.908 | 0
 5728 |         22.912 | 0
 5729 |         22.916 | 0
 5730 |         22.920 | 0
 5731 |         22.924 | 0
 5732 |         22.928 | 0
 5733 |         22.932 | 0
 5734 |         22.936 | 0
 5735 |         22.940 | 0
 5736 |         22.944 | 0
 5737 |         22.948 | 0
 5738 |         22.952 | 0
 5739 |         22.956 | 0
 5740 |         22.960 | 0
 5741 |         22.964 | 0
 5742 |         22.968 | 0
 5743 |         22.972 | 0
 5744 |         22.976 | 0
 5745 |         22.980 | 0
 5746 |         22.984 | 0
 5747 |         22.988 | 0
 5748 |         22.992 | 0
 5749 |         22.996 | 0
 5750 |         23.000 | 0
 5751 |         23.004 | 0
 5752 |         23.008 | 0
 5753 |         23.012 | 0
 5754 |         23.016 | 0
 5755 |         23.020 | 0
 5756 |         23.024 | 0
 5757 |         23.028 | 0
 5758 |         23.032 | 0
 5759 |         23.036 | 0
 5760 |         23.040 | 0
 5761 |         23.044 | 0
 5762 |         23.048 | 0
 5763 |         23.052 | 0
 5764 |         23.056 | 0
 5765 |         23.060 | 0
 5766 |         23.064 | 0
 5767 |         23.068 | 0
 5768 |         23.072 | 0
 5769 |         23.076 | 0
 5770 |         23.080 | 0
 5771 |         23.084 | 0
 5772 |         23.088 | 0
 5773 |         23.092 | 0
 5774 |         23.096 | 0
 5775 |         23.100 | 0
 5776 |         23.104 | 0
 5777 |         23.108 | 0
 5778 |         23.112 | 0
 5779 |         23.116 | 0
 5780 |         23.120 | 0
 5781 |         23.124 | 0
 5782 |         23.128 | 0
 5783 |         23.132 | 0
 5784 |         23.136 | 0
 5785 |         23.140 | 0
 5786 |         23.144 | 0
 5787 |         23.148 | 0
 5788 |         23.152 | 0
 5789 |         23.156 | 0
 5790 |         23.160 | 0
 5791 |         23.164 | 0
 5792 |         23.168 | 0
 5793 |         23.172 | 0
 5794 |         23.176 | 0
 5795 |         23.180 | 0
 5796 |         23.184 | 0
 5797 |         23.188 | 0
 5798 |         23.192 | 0
 5799 |         23.196 | 0
 5800 |         23.200 | 0
 5801 |         23.204 | 0
 5802 |         23.208 | 0
 5803 |         23.212 | 0
 5804 |         23.216 | 0
 5805 |         23.220 | 0
 5806 |         23.224 | 0
 5807 |         23.228 | 0
 5808 |         23.232 | 0
 5809 |         23.236 | 0
 5810 |         23.240 | 0
 5811 |         23.244 | 0
 5812 |         23.248 | 0
 5813 |         23.252 | 0
 5814 |         23.256 | 0
 5815 |         23.260 | 0
 5816 |         23.264 | 0
 5817 |         23.268 | 0
 5818 |         23.272 | 0
 5819 |         23.276 | 0
 5820 |         23.280 | 0
 5821 |         23.284 | 0
 5822 |         23.288 | 0
 5823 |         23.292 | 0
 5824 |         23.296 | 0
 5825 |         23.300 | 0
 5826 |         23.304 | 0
 5827 |         23.308 | 0
 5828 |         23.312 | 0
 5829 |         23.316 | 0
 5830 |         23.320 | 0
 5831 |         23.324 | 0
 5832 |         23.328 | 0
 5833 |         23.332 | 0
 5834 |         23.336 | 0
 5835 |         23.340 | 0
 5836 |         23.344 | 0
 5837 |         23.348 | 0
 5838 |         23.352 | 0
 5839 |         23.356 | 0
 5840 |         23.360 | 0
 5841 |         23.364 | 0
 5842 |         23.368 | 0
 5843 |         23.372 | 0
 5844 |         23.376 | 0
 5845 |         23.380 | 0
 5846 |         23.384 | 0
 5847 |         23.388 | 0
 5848 |         23.392 | 0
 5849 |         23.396 | 0
 5850 |         23.400 | 0
 5851 |         23.404 | 0
 5852 |         23.408 | 0
 5853 |         23.412 | 0
 5854 |         23.416 | 0
 5855 |         23.420 | 0
 5856 |         23.424 | 0
 5857 |         23.428 | 0
 5858 |         23.432 | 0
 5859 |         23.436 | 0
 5860 |         23.440 | 0
 5861 |         23.444 | 0
 5862 |         23.448 | 0
 5863 |         23.452 | 0
 5864 |         23.456 | 0
 5865 |         23.460 | 0
 5866 |         23.464 | 0
 5867 |         23.468 | 0
 5868 |         23.472 | 0
 5869 |         23.476 | 0
 5870 |         23.480 | 0
 5871 |         23.484 | 0
 5872 |         23.488 | 0
 5873 |         23.492 | 0
 5874 |         23.496 | 0
 5875 |         23.500 | 0
 5876 |         23.504 | 0
 5877 |         23.508 | 0
 5878 |         23.512 | 0
 5879 |         23.516 | 0
 5880 |         23.520 | 0
 5881 |         23.524 | 0
 5882 |         23.528 | 0
 5883 |         23.532 | 0
 5884 |         23.536 | 0
 5885 |         23.540 | 0
 5886 |         23.544 | 0
 5887 |         23.548 | 0
 5888 |         23.552 | 0
 5889 |         23.556 | 0
 5890 |         23.560 | 0
 5891 |         23.564 | 0
 5892 |         23.568 | 0
 5893 |         23.572 | 0
 5894 |         23.576 | 0
 5895 |         23.580 | 0
 5896 |         23.584 | 0
 5897 |         23.588 | 0
 5898 |         23.592 | 0
 5899 |         23.596 | 0
 5900 |         23.600 | 0
 5901 |         23.604 | 0
 5902 |         23.608 | 0
 5903 |         23.612 | 0
 5904 |         23.616 | 0
 5905 |         23.620 | 0
 5906 |         23.624 | 0
 5907 |         23.628 | 0
 5908 |         23.632 | 0
 5909 |         23.636 | 0
 5910 |         23.640 | 0
 5911 |         23.644 | 0
 5912 |         23.648 | 0
 5913 |         23.652 | 0
 5914 |         23.656 | 0
 5915 |         23.660 | 0
 5916 |         23.664 | 0
 5917 |         23.668 | 0
 5918 |         23.672 | 0
 5919 |         23.676 | 0
 5920 |         23.680 | 0
 5921 |         23.684 | 0
 5922 |         23.688 | 0
 5923 |         23.692 | 0
 5924 |         23.696 | 0
 5925 |         23.700 | 0
 5926 |         23.704 | 0
 5927 |         23.708 | 0
 5928 |         23.712 | 0
 5929 |         23.716 | 0
 5930 |         23.720 | 0
 5931 |         23.724 | 0
 5932 |         23.728 | 0
 5933 |         23.732 | 0
 5934 |         23.736 | 0
 5935 |         23.740 | 0
 5936 |         23.744 | 0
 5937 |         23.748 | 0
 5938 |         23.752 | 0
 5939 |         23.756 | 0
 5940 |         23.760 | 0
 5941 |         23.764 | 0
 5942 |         23.768 | 0
 5943 |         23.772 | 0
 5944 |         23.776 | 0
 5945 |         23.780 | 0
 5946 |         23.784 | 0
 5947 |         23.788 | 0
 5948 |         23.792 | 0
 5949 |         23.796 | 0
 5950 |         23.800 | 0
 5951 |         23.804 | 0
 5952 |         23.808 | 0
 5953 |         23.812 | 0
 5954 |         23.816 | 0
 5955 |         23.820 | 0
 5956 |         23.824 | 0
 5957 |         23.828 | 0
 5958 |         23.832 | 0
 5959 |         23.836 | 0
 5960 |         23.840 | 0
 5961 |         23.844 | 0
 5962 |         23.848 | 0
 5963 |         23.852 | 0
 5964 |         23.856 | 0
 5965 |         23.860 | 0
 5966 |         23.864 | 0
 5967 |         23.868 | 0
 5968 |         23.872 | 0
 5969 |         23.876 | 0
 5970 |         23.880 | 0
 5971 |         23.884 | 0
 5972 |         23.888 | 0
 5973 |         23.892 | 0
 5974 |         23.896 | 0
 5975 |         23.900 | 0
 5976 |         23.904 | 0
 5977 |         23.908 | 0
 5978 |         23.912 | 0
 5979 |         23.916 | 0
 5980 |         23.920 | 0
 5981 |         23.924 | 0
 5982 |         23.928 | 0
 5983 |         23.932 | 0
 5984 |         23.936 | 0
 5985 |         23.940 | 0
 5986 |         23.944 | 0
 5987 |         23.948 | 0
 5988 |         23.952 | 0
 5989 |         23.956 | 0
 5990 |         23.960 | 0
 5991 |         23.964 | 0
 5992 |         23.968 | 0
 5993 |         23.972 | 0
 5994 |         23.976 | 0
 5995 |         23.980 | 0
 5996 |         23.984 | 0
 5997 |         23.988 | 0
 5998 |         23.992 | 0
 5999 |         23.996 | 0
 6000 |         24.000 | 0
 6001 |         24.004 | 0
 6002 |         24.008 | 0
 6003 |         24.012 | 0
 6004 |         24.016 | 0
 6005 |         24.020 | 0
 6006 |         24.024 | 0
 6007 |         24.028 | 0
 6008 |         24.032 | 0
 6009 |         24.036 | 0
 6010 |         24.040 | 0
 6011 |         24.044 | 0
 6012 |         24.048 | 0
 6013 |         24.052 | 0
 6014 |         24.056 | 0
 6015 |         24.060 | 0
 6016 |         24.064 | 0
 6017 |         24.068 | 0
 6018 |         24.072 | 0
 6019 |         24.076 | 0
 6020 |         24.080 | 0
 6021 |         24.084 | 0
 6022 |         24.088 | 0
 6023 |         24.092 | 0
 6024 |         24.096 | 0
 6025 |         24.100 | 0
 6026 |         24.104 | 0
 6027 |         24.108 | 0
 6028 |         24.112 | 0
 6029 |         24.116 | 0
 6030 |         24.120 | 0
 6031 |         24.124 | 0
 6032 |         24.128 | 0
 6033 |         24.132 | 0
 6034 |         24.136 | 0
 6035 |         24.140 | 0
 6036 |         24.144 | 0
 6037 |         24.148 | 0
 6038 |         24.152 | 0
 6039 |         24.156 | 0
 6040 |         24.160 | 0
 6041 |         24.164 | 0
 6042 |         24.168 | 0
 6043 |         24.172 | 0
 6044 |         24.176 | 0
 6045 |         24.180 | 0
 6046 |         24.184 | 0
 6047 |         24.188 | 0
 6048 |         24.192 | 0
 6049 |         24.196 | 0
 6050 |         24.200 | 0
 6051 |         24.204 | 0
 6052 |         24.208 | 0
 6053 |         24.212 | 0
 6054 |         24.216 | 0
 6055 |         24.220 | 0
 6056 |         24.224 | 0
 6057 |         24.228 | 0
 6058 |         24.232 | 0
 6059 |         24.236 | 0
 6060 |         24.240 | 0
 6061 |         24.244 | 0
 6062 |         24.248 | 0
 6063 |         24.252 | 0
 6064 |         24.256 | 0
 6065 |         24.260 | 0
 6066 |         24.264 | 0
 6067 |         24.268 | 0
 6068 |         24.272 | 0
 6069 |         24.276 | 0
 6070 |         24.280 | 0
 6071 |         24.284 | 0
 6072 |         24.288 | 0
 6073 |         24.292 | 0
 6074 |         24.296 | 0
 6075 |         24.300 | 0
 6076 |         24.304 | 0
 6077 |         24.308 | 0
 6078 |         24.312 | 0
 6079 |         24.316 | 0
 6080 |         24.320 | 0
 6081 |         24.324 | 0
 6082 |         24.328 | 0
 6083 |         24.332 | 0
 6084 |         24.336 | 0
 6085 |         24.340 | 0
 6086 |         24.344 | 0
 6087 |         24.348 | 0
 6088 |         24.352 | 0
 6089 |         24.356 | 0
 6090 |         24.360 | 0
 6091 |         24.364 | 0
 6092 |         24.368 | 0
 6093 |         24.372 | 0
 6094 |         24.376 | 0
 6095 |         24.380 | 0
 6096 |         24.384 | 0
 6097 |         24.388 | 0
 6098 |         24.392 | 0
 6099 |         24.396 | 0
 6100 |         24.400 | 0
 6101 |         24.404 | 0
 6102 |         24.408 | 0
 6103 |         24.412 | 0
 6104 |         24.416 | 0
 6105 |         24.420 | 0
 6106 |         24.424 | 0
 6107 |         24.428 | 0
 6108 |         24.432 | 0
 6109 |         24.436 | 0
 6110 |         24.440 | 0
 6111 |         24.444 | 0
 6112 |         24.448 | 0
 6113 |         24.452 | 0
 6114 |         24.456 | 0
 6115 |         24.460 | 0
 6116 |         24.464 | 0
 6117 |         24.468 | 0
 6118 |         24.472 | 0
 6119 |         24.476 | 0
 6120 |         24.480 | 0
 6121 |         24.484 | 0
 6122 |         24.488 | 0
 6123 |         24.492 | 0
 6124 |         24.496 | 0
 6125 |         24.500 | 0
 6126 |         24.504 | 0
 6127 |         24.508 | 0
 6128 |         24.512 | 0
 6129 |         24.516 | 0
 6130 |         24.520 | 0
 6131 |         24.524 | 0
 6132 |         24.528 | 0
 6133 |         24.532 | 0
 6134 |         24.536 | 0
 6135 |         24.540 | 0
 6136 |         24.544 | 0
 6137 |         24.548 | 0
 6138 |         24.552 | 0
 6139 |         24.556 | 0
 6140 |         24.560 | 0
 6141 |         24.564 | 0
 6142 |         24.568 | 0
 6143 |         24.572 | 0
 6144 |         24.576 | 0
 6145 |         24.580 | 0
 6146 |         24.584 | 0
 6147 |         24.588 | 0
 6148 |         24.592 | 0
 6149 |         24.596 | 0
 6150 |         24.600 | 0
 6151 |         24.604 | 0
 6152 |         24.608 | 0
 6153 |         24.612 | 0
 6154 |         24.616 | 0
 6155 |         24.620 | 0
 6156 |         24.624 | 0
 6157 |         24.628 | 0
 6158 |         24.632 | 0
 6159 |         24.636 | 0
 6160 |         24.640 | 0
 6161 |         24.644 | 0
 6162 |         24.648 | 0
 6163 |         24.652 | 0
 6164 |         24.656 | 0
 6165 |         24.660 | 0
 6166 |         24.664 | 0
 6167 |         24.668 | 0
 6168 |         24.672 | 0
 6169 |         24.676 | 0
 6170 |         24.680 | 0
 6171 |         24.684 | 0
 6172 |         24.688 | 0
 6173 |         24.692 | 0
 6174 |         24.696 | 0
 6175 |         24.700 | 0
 6176 |         24.704 | 0
 6177 |         24.708 | 0
 6178 |         24.712 | 0
 6179 |         24.716 | 0
 6180 |         24.720 | 0
 6181 |         24.724 | 0
 6182 |         24.728 | 0
 6183 |         24.732 | 0
 6184 |         24.736 | 0
 6185 |         24.740 | 0
 6186 |         24.744 | 0
 6187 |         24.748 | 0
 6188 |         24.752 | 0
 6189 |         24.756 | 0
 6190 |         24.760 | 0
 6191 |         24.764 | 0
 6192 |         24.768 | 0
 6193 |         24.772 | 0
 6194 |         24.776 | 0
 6195 |         24.780 | 0
 6196 |         24.784 | 0
 6197 |         24.788 | 0
 6198 |         24.792 | 0
 6199 |         24.796 | 0
 6200 |         24.800 | 0
 6201 |         24.804 | 0
 6202 |         24.808 | 0
 6203 |         24.812 | 0
 6204 |         24.816 | 0
 6205 |         24.820 | 0
 6206 |         24.824 | 0
 6207 |         24.828 | 0
 6208 |         24.832 | 0
 6209 |         24.836 | 0
 6210 |         24.840 | 0
 6211 |         24.844 | 0
 6212 |         24.848 | 0
 6213 |         24.852 | 0
 6214 |         24.856 | 0
 6215 |         24.860 | 0
 6216 |         24.864 | 0
 6217 |         24.868 | 0
 6218 |         24.872 | 0
 6219 |         24.876 | 0
 6220 |         24.880 | 0
 6221 |         24.884 | 0
 6222 |         24.888 | 0
 6223 |         24.892 | 0
 6224 |         24.896 | 0
 6225 |         24.900 | 0
 6226 |         24.904 | 0
 6227 |         24.908 | 0
 6228 |         24.912 | 0
 6229 |         24.916 | 0
 6230 |         24.920 | 0
 6231 |         24.924 | 0
 6232 |         24.928 | 0
 6233 |         24.932 | 0
 6234 |         24.936 | 0
 6235 |         24.940 | 0
 6236 |         24.944 | 0
 6237 |         24.948 | 0
 6238 |         24.952 | 0
 6239 |         24.956 | 0
 6240 |         24.960 | 0
 6241 |         24.964 | 0
 6242 |         24.968 | 0
 6243 |         24.972 | 0
 6244 |         24.976 | 0
 6245 |         24.980 | 0
 6246 |         24.984 | 0
 6247 |         24.988 | 0
 6248 |         24.992 | 0
 6249 |         24.996 | 0
 6250 |         25.000 | 0
 6251 |         25.004 | 0
 6252 |         25.008 | 0
 6253 |         25.012 | 0
 6254 |         25.016 | 0
 6255 |         25.020 | 0
 6256 |         25.024 | 0
 6257 |         25.028 | 0
 6258 |         25.032 | 0
 6259 |         25.036 | 0
 6260 |         25.040 | 0
 6261 |         25.044 | 0
 6262 |         25.048 | 0
 6263 |         25.052 | 0
 6264 |         25.056 | 0
 6265 |         25.060 | 0
 6266 |         25.064 | 0
 6267 |         25.068 | 0
 6268 |         25.072 | 0
 6269 |         25.076 | 0
 6270 |         25.080 | 0
 6271 |         25.084 | 0
 6272 |         25.088 | 0
 6273 |         25.092 | 0
 6274 |         25.096 | 0
 6275 |         25.100 | 0
 6276 |         25.104 | 0
 6277 |         25.108 | 0
 6278 |         25.112 | 0
 6279 |         25.116 | 0
 6280 |         25.120 | 0
 6281 |         25.124 | 0
 6282 |         25.128 | 0
 6283 |         25.132 | 0
 6284 |         25.136 | 0
 6285 |         25.140 | 0
 6286 |         25.144 | 0
 6287 |         25.148 | 0
 6288 |         25.152 | 0
 6289 |         25.156 | 0
 6290 |         25.160 | 0
 6291 |         25.164 | 0
 6292 |         25.168 | 0
 6293 |         25.172 | 0
 6294 |         25.176 | 0
 6295 |         25.180 | 0
 6296 |         25.184 | 0
 6297 |         25.188 | 0
 6298 |         25.192 | 0
 6299 |         25.196 | 0
 6300 |         25.200 | 0
 6301 |         25.204 | 0
 6302 |         25.208 | 0
 6303 |         25.212 | 0
 6304 |         25.216 | 0
 6305 |         25.220 | 0
 6306 |         25.224 | 0
 6307 |         25.228 | 0
 6308 |         25.232 | 0
 6309 |         25.236 | 0
 6310 |         25.240 | 0
 6311 |         25.244 | 0
 6312 |         25.248 | 0
 6313 |         25.252 | 0
 6314 |         25.256 | 0
 6315 |         25.260 | 0
 6316 |         25.264 | 0
 6317 |         25.268 | 0
 6318 |         25.272 | 0
 6319 |         25.276 | 0
 6320 |         25.280 | 0
 6321 |         25.284 | 0
 6322 |         25.288 | 0
 6323 |         25.292 | 0
 6324 |         25.296 | 0
 6325 |         25.300 | 0
 6326 |         25.304 | 0
 6327 |         25.308 | 0
 6328 |         25.312 | 0
 6329 |         25.316 | 0
 6330 |         25.320 | 0
 6331 |         25.324 | 0
 6332 |         25.328 | 0
 6333 |         25.332 | 0
 6334 |         25.336 | 0
 6335 |         25.340 | 0
 6336 |         25.344 | 0
 6337 |         25.348 | 0
 6338 |         25.352 | 0
 6339 |         25.356 | 0
 6340 |         25.360 | 0
 6341 |         25.364 | 0
 6342 |         25.368 | 0
 6343 |         25.372 | 0
 6344 |         25.376 | 0
 6345 |         25.380 | 0
 6346 |         25.384 | 0
 6347 |         25.388 | 0
 6348 |         25.392 | 0
 6349 |         25.396 | 0
 6350 |         25.400 | 0
 6351 |         25.404 | 0
 6352 |         25.408 | 0
 6353 |         25.412 | 0
 6354 |         25.416 | 0
 6355 |         25.420 | 0
 6356 |         25.424 | 0
 6357 |         25.428 | 0
 6358 |         25.432 | 0
 6359 |         25.436 | 0
 6360 |         25.440 | 0
 6361 |         25.444 | 0
 6362 |         25.448 | 0
 6363 |         25.452 | 0
 6364 |         25.456 | 0
 6365 |         25.460 | 0
 6366 |         25.464 | 0
 6367 |         25.468 | 0
 6368 |         25.472 | 0
 6369 |         25.476 | 0
 6370 |         25.480 | 0
 6371 |         25.484 | 0
 6372 |         25.488 | 0
 6373 |         25.492 | 0
 6374 |         25.496 | 0
 6375 |         25.500 | 0
 6376 |         25.504 | 0
 6377 |         25.508 | 0
 6378 |         25.512 | 0
 6379 |         25.516 | 0
 6380 |         25.520 | 0
 6381 |         25.524 | 0
 6382 |         25.528 | 0
 6383 |         25.532 | 0
 6384 |         25.536 | 0
 6385 |         25.540 | 0
 6386 |         25.544 | 0
 6387 |         25.548 | 0
 6388 |         25.552 | 0
 6389 |         25.556 | 0
 6390 |         25.560 | 0
 6391 |         25.564 | 0
 6392 |         25.568 | 0
 6393 |         25.572 | 0
 6394 |         25.576 | 0
 6395 |         25.580 | 0
 6396 |         25.584 | 0
 6397 |         25.588 | 0
 6398 |         25.592 | 0
 6399 |         25.596 | 0
 6400 |         25.600 | 0
 6401 |         25.604 | 0
 6402 |         25.608 | 0
 6403 |         25.612 | 0
 6404 |         25.616 | 0
 6405 |         25.620 | 0
 6406 |         25.624 | 0
 6407 |         25.628 | 0
 6408 |         25.632 | 0
 6409 |         25.636 | 0
 6410 |         25.640 | 0
 6411 |         25.644 | 0
 6412 |         25.648 | 0
 6413 |         25.652 | 0
 6414 |         25.656 | 0
 6415 |         25.660 | 0
 6416 |         25.664 | 0
 6417 |         25.668 | 0
 6418 |         25.672 | 0
 6419 |         25.676 | 0
 6420 |         25.680 | 0
 6421 |         25.684 | 0
 6422 |         25.688 | 0
 6423 |         25.692 | 0
 6424 |         25.696 | 0
 6425 |         25.700 | 0
 6426 |         25.704 | 0
 6427 |         25.708 | 0
 6428 |         25.712 | 0
 6429 |         25.716 | 0
 6430 |         25.720 | 0
 6431 |         25.724 | 0
 6432 |         25.728 | 0
 6433 |         25.732 | 0
 6434 |         25.736 | 0
 6435 |         25.740 | 0
 6436 |         25.744 | 0
 6437 |         25.748 | 0
 6438 |         25.752 | 0
 6439 |         25.756 | 0
 6440 |         25.760 | 0
 6441 |         25.764 | 0
 6442 |         25.768 | 0
 6443 |         25.772 | 0
 6444 |         25.776 | 0
 6445 |         25.780 | 0
 6446 |         25.784 | 0
 6447 |         25.788 | 0
 6448 |         25.792 | 0
 6449 |         25.796 | 0
 6450 |         25.800 | 0
 6451 |         25.804 | 0
 6452 |         25.808 | 0
 6453 |         25.812 | 0
 6454 |         25.816 | 0
 6455 |         25.820 | 0
 6456 |         25.824 | 0
 6457 |         25.828 | 0
 6458 |         25.832 | 0
 6459 |         25.836 | 0
 6460 |         25.840 | 0
 6461 |         25.844 | 0
 6462 |         25.848 | 0
 6463 |         25.852 | 0
 6464 |         25.856 | 0
 6465 |         25.860 | 0
 6466 |         25.864 | 0
 6467 |         25.868 | 0
 6468 |         25.872 | 0
 6469 |         25.876 | 0
 6470 |         25.880 | 0
 6471 |         25.884 | 0
 6472 |         25.888 | 0
 6473 |         25.892 | 0
 6474 |         25.896 | 0
 6475 |         25.900 | 0
 6476 |         25.904 | 0
 6477 |         25.908 | 0
 6478 |         25.912 | 0
 6479 |         25.916 | 0
 6480 |         25.920 | 0
 6481 |         25.924 | 0
 6482 |         25.928 | 0
 6483 |         25.932 | 0
 6484 |         25.936 | 0
 6485 |         25.940 | 0
 6486 |         25.944 | 0
 6487 |         25.948 | 0
 6488 |         25.952 | 0
 6489 |         25.956 | 0
 6490 |         25.960 | 0
 6491 |         25.964 | 0
 6492 |         25.968 | 0
 6493 |         25.972 | 0
 6494 |         25.976 | 0
 6495 |         25.980 | 0
 6496 |         25.984 | 0
 6497 |         25.988 | 0
 6498 |         25.992 | 0
 6499 |         25.996 | 0
 6500 |         26.000 | 0
 6501 |         26.004 | 0
 6502 |         26.008 | 0
 6503 |         26.012 | 0
 6504 |         26.016 | 0
 6505 |         26.020 | 0
 6506 |         26.024 | 0
 6507 |         26.028 | 0
 6508 |         26.032 | 0
 6509 |         26.036 | 0
 6510 |         26.040 | 0
 6511 |         26.044 | 0
 6512 |         26.048 | 0
 6513 |         26.052 | 0
 6514 |         26.056 | 0
 6515 |         26.060 | 0
 6516 |         26.064 | 0
 6517 |         26.068 | 0
 6518 |         26.072 | 0
 6519 |         26.076 | 0
 6520 |         26.080 | 0
 6521 |         26.084 | 0
 6522 |         26.088 | 0
 6523 |         26.092 | 0
 6524 |         26.096 | 0
 6525 |         26.100 | 0
 6526 |         26.104 | 0
 6527 |         26.108 | 0
 6528 |         26.112 | 0
 6529 |         26.116 | 0
 6530 |         26.120 | 0
 6531 |         26.124 | 0
 6532 |         26.128 | 0
 6533 |         26.132 | 0
 6534 |         26.136 | 0
 6535 |         26.140 | 0
 6536 |         26.144 | 0
 6537 |         26.148 | 0
 6538 |         26.152 | 0
 6539 |         26.156 | 0
 6540 |         26.160 | 0
 6541 |         26.164 | 0
 6542 |         26.168 | 0
 6543 |         26.172 | 0
 6544 |         26.176 | 0
 6545 |         26.180 | 0
 6546 |         26.184 | 0
 6547 |         26.188 | 0
 6548 |         26.192 | 0
 6549 |         26.196 | 0
 6550 |         26.200 | 0
 6551 |         26.204 | 0
 6552 |         26.208 | 0
 6553 |         26.212 | 0
 6554 |         26.216 | 0
 6555 |         26.220 | 0
 6556 |         26.224 | 0
 6557 |         26.228 | 0
 6558 |         26.232 | 0
 6559 |         26.236 | 0
 6560 |         26.240 | 0
 6561 |         26.244 | 0
 6562 |         26.248 | 0
 6563 |         26.252 | 0
 6564 |         26.256 | 0
 6565 |         26.260 | 0
 6566 |         26.264 | 0
 6567 |         26.268 | 0
 6568 |         26.272 | 0
 6569 |         26.276 | 0
 6570 |         26.280 | 0
 6571 |         26.284 | 0
 6572 |         26.288 | 0
 6573 |         26.292 | 0
 6574 |         26.296 | 0
 6575 |         26.300 | 0
 6576 |         26.304 | 0
 6577 |         26.308 | 0
 6578 |         26.312 | 0
 6579 |         26.316 | 0
 6580 |         26.320 | 0
 6581 |         26.324 | 0
 6582 |         26.328 | 0
 6583 |         26.332 | 0
 6584 |         26.336 | 0
 6585 |         26.340 | 0
 6586 |         26.344 | 0
 6587 |         26.348 | 0
 6588 |         26.352 | 0
 6589 |         26.356 | 0
 6590 |         26.360 | 0
 6591 |         26.364 | 0
 6592 |         26.368 | 0
 6593 |         26.372 | 0
 6594 |         26.376 | 0
 6595 |         26.380 | 0
 6596 |         26.384 | 0
 6597 |         26.388 | 0
 6598 |         26.392 | 0
 6599 |         26.396 | 0
 6600 |         26.400 | 0
 6601 |         26.404 | 0
 6602 |         26.408 | 0
 6603 |         26.412 | 0
 6604 |         26.416 | 0
 6605 |         26.420 | 0
 6606 |         26.424 | 0
 6607 |         26.428 | 0
 6608 |         26.432 | 0
 6609 |         26.436 | 0
 6610 |         26.440 | 0
 6611 |         26.444 | 0
 6612 |         26.448 | 0
 6613 |         26.452 | 0
 6614 |         26.456 | 0
 6615 |         26.460 | 0
 6616 |         26.464 | 0
 6617 |         26.468 | 0
 6618 |         26.472 | 0
 6619 |         26.476 | 0
 6620 |         26.480 | 0
 6621 |         26.484 | 0
 6622 |         26.488 | 0
 6623 |         26.492 | 0
 6624 |         26.496 | 0
 6625 |         26.500 | 0
 6626 |         26.504 | 0
 6627 |         26.508 | 0
 6628 |         26.512 | 0
 6629 |         26.516 | 0
 6630 |         26.520 | 0
 6631 |         26.524 | 0
 6632 |         26.528 | 0
 6633 |         26.532 | 0
 6634 |         26.536 | 0
 6635 |         26.540 | 0
 6636 |         26.544 | 0
 6637 |         26.548 | 0
 6638 |         26.552 | 0
 6639 |         26.556 | 0
 6640 |         26.560 | 0
 6641 |         26.564 | 0
 6642 |         26.568 | 0
 6643 |         26.572 | 0
 6644 |         26.576 | 0
 6645 |         26.580 | 0
 6646 |         26.584 | 0
 6647 |         26.588 | 0
 6648 |         26.592 | 0
 6649 |         26.596 | 0
 6650 |         26.600 | 0
 6651 |         26.604 | 0
 6652 |         26.608 | 0
 6653 |         26.612 | 0
 6654 |         26.616 | 0
 6655 |         26.620 | 0
 6656 |         26.624 | 0
 6657 |         26.628 | 0
 6658 |         26.632 | 0
 6659 |         26.636 | 0
 6660 |         26.640 | 0
 6661 |         26.644 | 0
 6662 |         26.648 | 0
 6663 |         26.652 | 0
 6664 |         26.656 | 0
 6665 |         26.660 | 0
 6666 |         26.664 | 0
 6667 |         26.668 | 0
 6668 |         26.672 | 0
 6669 |         26.676 | 0
 6670 |         26.680 | 0
 6671 |         26.684 | 0
 6672 |         26.688 | 0
 6673 |         26.692 | 0
 6674 |         26.696 | 0
 6675 |         26.700 | 0
 6676 |         26.704 | 0
 6677 |         26.708 | 0
 6678 |         26.712 | 0
 6679 |         26.716 | 0
 6680 |         26.720 | 0
 6681 |         26.724 | 0
 6682 |         26.728 | 0
 6683 |         26.732 | 0
 6684 |         26.736 | 0
 6685 |         26.740 | 0
 6686 |         26.744 | 0
 6687 |         26.748 | 0
 6688 |         26.752 | 0
 6689 |         26.756 | 0
 6690 |         26.760 | 0
 6691 |         26.764 | 0
 6692 |         26.768 | 0
 6693 |         26.772 | 0
 6694 |         26.776 | 0
 6695 |         26.780 | 0
